Date,Simulated NO3,Threshold,Output
1965-08-19,0.132572402,0.5,0.0914976
1965-08-20,0.131836507,0.5,0.0914976
1965-08-21,0.131105049,0.5,0.0914976
1965-08-22,0.130377982,0.5,0.0914976
1965-08-23,0.129655362,0.5,0.0914976
1965-08-24,0.12893709,0.5,0.0914976
1965-08-25,0.128223202,0.5,0.0914976
1965-08-26,0.127513653,0.5,0.0914976
1965-08-27,0.126808457,0.5,0.0914976
1965-08-28,0.126308514,0.5,0.0914976
1965-08-29,0.125809825,0.5,0.0914976
1965-08-30,0.125313544,0.5,0.0914976
1965-08-31,0.124813887,0.5,0.096336
1965-09-01,0.124030659,0.5,0.096336
1965-09-02,0.123237908,0.5,0.096336
1965-09-03,0.12244603,0.5,0.096336
1965-09-04,0.121656608,0.5,0.096336
1965-09-05,0.120870107,0.5,0.096336
1965-09-06,0.12008728,0.5,0.096336
1965-09-07,0.11930582,0.5,0.096336
1965-09-08,0.118526202,0.5,0.096336
1965-09-09,0.117748989,0.5,0.096336
1965-09-10,0.116974618,0.5,0.096336
1965-09-11,0.116203216,0.5,0.096336
1965-09-12,0.115433943,0.5,0.096336
1965-09-13,0.114666512,0.5,0.096336
1965-09-14,0.113902127,0.5,0.096336
1965-09-15,0.11314113,0.5,0.096336
1965-09-16,0.112383129,0.5,0.096336
1965-09-17,0.111629057,0.5,0.096336
1965-09-18,0.11087878,0.5,0.096336
1965-09-19,0.11013258,0.5,0.096336
1965-09-20,0.109390449,0.5,0.096336
1965-09-21,0.108652492,0.5,0.096336
1965-09-22,0.107918798,0.5,0.096336
1965-09-23,0.10718934,0.5,0.096336
1965-09-24,0.106464238,0.5,0.096336
1965-09-25,0.105743481,0.5,0.096336
1965-09-26,0.105027038,0.5,0.096336
1965-09-27,0.104314904,0.5,0.096336
1965-09-28,0.103607148,0.5,0.096336
1965-09-29,0.102903883,0.5,0.096336
1965-09-30,0.10220516,0.5,0.094176
1965-10-01,0.101394411,0.5,0.094176
1965-10-02,0.100601683,0.5,0.094176
1965-10-03,0.09981503,0.5,0.094176
1965-10-04,0.099034452,0.5,0.094176
1965-10-05,0.098259937,0.5,0.094176
1965-10-06,0.097491478,0.5,0.094176
1965-10-07,0.096729046,0.5,0.094176
1965-10-08,0.095972632,0.5,0.094176
1965-10-09,0.095222234,0.5,0.094176
1965-10-10,0.094477825,0.5,0.094176
1965-10-11,0.093739397,0.5,0.094176
1965-10-12,0.093006929,0.5,0.094176
1965-10-13,0.092280397,0.5,0.094176
1965-10-14,0.091559785,0.5,0.094176
1965-10-15,0.090845067,0.5,0.094176
1965-10-16,0.090136221,0.5,0.094176
1965-10-17,0.089433225,0.5,0.094176
1965-10-18,0.088884833,0.5,0.094176
1965-10-19,0.08833722,0.5,0.094176
1965-10-20,0.087785192,0.5,0.094176
1965-10-21,0.087233563,0.5,0.094176
1965-10-22,0.086681495,0.5,0.094176
1965-10-23,0.086131033,0.5,0.094176
1965-10-24,0.085578052,0.5,0.094176
1965-10-25,0.085025943,0.5,0.094176
1965-10-26,0.084475429,0.5,0.094176
1965-10-27,0.083923875,0.5,0.094176
1965-10-28,0.08337154,0.5,0.094176
1965-10-29,0.082819249,0.5,0.094176
1965-10-30,0.082264821,0.5,0.094176
1965-10-31,0.081707794,0.5,0.0901152
1965-11-01,0.081088485,0.5,0.0901152
1965-11-02,0.080472803,0.5,0.0901152
1965-11-03,0.079860604,0.5,0.0901152
1965-11-04,0.079251935,0.5,0.0901152
1965-11-05,0.078646873,0.5,0.0901152
1965-11-06,0.078045441,0.5,0.0901152
1965-11-07,0.077447724,0.5,0.0901152
1965-11-08,0.07685376,0.5,0.0901152
1965-11-09,0.076263586,0.5,0.0901152
1965-11-10,0.075677255,0.5,0.0901152
1965-11-11,0.075094771,0.5,0.0901152
1965-11-12,0.074516169,0.5,0.0901152
1965-11-13,0.073986937,0.5,0.0901152
1965-11-14,0.073459474,0.5,0.0901152
1965-11-15,0.072931735,0.5,0.0901152
1965-11-16,0.07240613,0.5,0.0901152
1965-11-17,0.071881581,0.5,0.0901152
1965-11-18,0.07135963,0.5,0.0901152
1965-11-19,0.070838689,0.5,0.0901152
1965-11-20,0.070319671,0.5,0.0901152
1965-11-21,0.069803115,0.5,0.0901152
1965-11-22,0.069288462,0.5,0.0901152
1965-11-23,0.068775717,0.5,0.0901152
1965-11-24,0.068265063,0.5,0.0901152
1965-11-25,0.067755509,0.5,0.0901152
1965-11-26,0.067247776,0.5,0.0901152
1965-11-27,0.066807053,0.5,0.0901152
1965-11-28,0.066366686,0.5,0.0901152
1965-11-29,0.065926026,0.5,0.0901152
1965-11-30,0.065611788,0.5,0.0824256
1965-12-01,0.065106713,0.5,0.0824256
1965-12-02,0.064601793,0.5,0.0824256
1965-12-03,0.06409791,0.5,0.0824256
1965-12-04,0.063596061,0.5,0.0824256
1965-12-05,0.063163912,0.5,0.0824256
1965-12-06,0.062920004,0.5,0.0824256
1965-12-07,0.062649001,0.5,0.0824256
1965-12-08,0.062363286,0.5,0.0824256
1965-12-09,0.062061292,0.5,0.0824256
1965-12-10,0.06173923,0.5,0.0824256
1965-12-11,0.061393045,0.5,0.0824256
1965-12-12,0.061025267,0.5,0.0824256
1965-12-13,0.060645252,0.5,0.0824256
1965-12-14,0.060257631,0.5,0.0824256
1965-12-15,0.060958989,0.5,0.0824256
1965-12-16,0.061402819,0.5,0.0824256
1965-12-17,0.061654338,0.5,0.0824256
1965-12-18,0.061812345,0.5,0.0824256
1965-12-19,0.061859986,0.5,0.0824256
1965-12-20,0.061839024,0.5,0.0824256
1965-12-21,0.062092298,0.5,0.0824256
1965-12-22,0.062254913,0.5,0.0824256
1965-12-23,0.062302137,0.5,0.0824256
1965-12-24,0.062274558,0.5,0.0824256
1965-12-25,0.062176033,0.5,0.0824256
1965-12-26,0.062006359,0.5,0.0824256
1965-12-27,0.061807729,0.5,0.0824256
1965-12-28,0.06212891,0.5,0.0824256
1965-12-29,0.064028217,0.5,0.0824256
1965-12-30,0.065498237,0.5,0.0824256
1965-12-31,0.066523749,0.5,0.086832
1966-01-01,0.06784161,0.5,0.086832
1966-01-02,0.068759554,0.5,0.086832
1966-01-03,0.069356566,0.5,0.086832
1966-01-04,0.069807706,0.5,0.086832
1966-01-05,0.070055061,0.5,0.086832
1966-01-06,0.070182197,0.5,0.086832
1966-01-07,0.070256704,0.5,0.086832
1966-01-08,0.070284165,0.5,0.086832
1966-01-09,0.070273231,0.5,0.086832
1966-01-10,0.07023259,0.5,0.086832
1966-01-11,0.070162026,0.5,0.086832
1966-01-12,0.070068574,0.5,0.086832
1966-01-13,0.069955713,0.5,0.086832
1966-01-14,0.069824142,0.5,0.086832
1966-01-15,0.069674629,0.5,0.086832
1966-01-16,0.069508095,0.5,0.086832
1966-01-17,0.069325246,0.5,0.086832
1966-01-18,0.069126882,0.5,0.086832
1966-01-19,0.068913692,0.5,0.086832
1966-01-20,0.068686189,0.5,0.086832
1966-01-21,0.068445179,0.5,0.086832
1966-01-22,0.068191543,0.5,0.086832
1966-01-23,0.068017822,0.5,0.086832
1966-01-24,0.067982011,0.5,0.086832
1966-01-25,0.067903306,0.5,0.086832
1966-01-26,0.068971272,0.5,0.086832
1966-01-27,0.071901676,0.5,0.086832
1966-01-28,0.074151677,0.5,0.086832
1966-01-29,0.075950436,0.5,0.086832
1966-01-30,0.077346392,0.5,0.086832
1966-01-31,0.07824681,0.5,0.09072
1966-02-01,0.079965108,0.5,0.09072
1966-02-02,0.081359187,0.5,0.09072
1966-02-03,0.082383638,0.5,0.09072
1966-02-04,0.083234799,0.5,0.09072
1966-02-05,0.086195831,0.5,0.09072
1966-02-06,0.088374575,0.5,0.09072
1966-02-07,0.089971056,0.5,0.09072
1966-02-08,0.091249914,0.5,0.09072
1966-02-09,0.092167393,0.5,0.09072
1966-02-10,0.09285357,0.5,0.09072
1966-02-11,0.093307831,0.5,0.09072
1966-02-12,0.093646366,0.5,0.09072
1966-02-13,0.093903824,0.5,0.09072
1966-02-14,0.09409904,0.5,0.09072
1966-02-15,0.094231097,0.5,0.09072
1966-02-16,0.094303946,0.5,0.09072
1966-02-17,0.0943226,0.5,0.09072
1966-02-18,0.09430371,0.5,0.09072
1966-02-19,0.094248757,0.5,0.09072
1966-02-20,0.094159414,0.5,0.09072
1966-02-21,0.09403736,0.5,0.09072
1966-02-22,0.09388417,0.5,0.09072
1966-02-23,0.0939778,0.5,0.09072
1966-02-24,0.093974247,0.5,0.09072
1966-02-25,0.093877079,0.5,0.09072
1966-02-26,0.093713838,0.5,0.09072
1966-02-27,0.093498427,0.5,0.09072
1966-02-28,0.093231539,0.5,0.093312
1966-03-01,0.093025302,0.5,0.093312
1966-03-02,0.092795574,0.5,0.093312
1966-03-03,0.092545859,0.5,0.093312
1966-03-04,0.092277064,0.5,0.093312
1966-03-05,0.091990191,0.5,0.093312
1966-03-06,0.09168618,0.5,0.093312
1966-03-07,0.091365421,0.5,0.093312
1966-03-08,0.091028993,0.5,0.093312
1966-03-09,0.090677225,0.5,0.093312
1966-03-10,0.090311535,0.5,0.093312
1966-03-11,0.089932721,0.5,0.093312
1966-03-12,0.089541765,0.5,0.093312
1966-03-13,0.089139145,0.5,0.093312
1966-03-14,0.088725506,0.5,0.093312
1966-03-15,0.088301139,0.5,0.093312
1966-03-16,0.087866014,0.5,0.093312
1966-03-17,0.087421799,0.5,0.093312
1966-03-18,0.086968784,0.5,0.093312
1966-03-19,0.086507167,0.5,0.093312
1966-03-20,0.086038137,0.5,0.093312
1966-03-21,0.085561654,0.5,0.093312
1966-03-22,0.085078733,0.5,0.093312
1966-03-23,0.084589541,0.5,0.093312
1966-03-24,0.084094584,0.5,0.093312
1966-03-25,0.083594525,0.5,0.093312
1966-03-26,0.083089634,0.5,0.093312
1966-03-27,0.082580303,0.5,0.093312
1966-03-28,0.082066941,0.5,0.093312
1966-03-29,0.081549646,0.5,0.093312
1966-03-30,0.081028718,0.5,0.093312
1966-03-31,0.080504743,0.5,0.0905472
1966-04-01,0.080116276,0.5,0.0905472
1966-04-02,0.079718914,0.5,0.0905472
1966-04-03,0.079318757,0.5,0.0905472
1966-04-04,0.078915762,0.5,0.0905472
1966-04-05,0.078510228,0.5,0.0905472
1966-04-06,0.078102266,0.5,0.0905472
1966-04-07,0.077692289,0.5,0.0905472
1966-04-08,0.077280265,0.5,0.0905472
1966-04-09,0.076866617,0.5,0.0905472
1966-04-10,0.076451808,0.5,0.0905472
1966-04-11,0.076035646,0.5,0.0905472
1966-04-12,0.075618576,0.5,0.0905472
1966-04-13,0.075200783,0.5,0.0905472
1966-04-14,0.074782406,0.5,0.0905472
1966-04-15,0.074363517,0.5,0.0905472
1966-04-16,0.073944303,0.5,0.0905472
1966-04-17,0.073524767,0.5,0.0905472
1966-04-18,0.073105187,0.5,0.0905472
1966-04-19,0.072685685,0.5,0.0905472
1966-04-20,0.072266265,0.5,0.0905472
1966-04-21,0.07184706,0.5,0.0905472
1966-04-22,0.071428275,0.5,0.0905472
1966-04-23,0.071010106,0.5,0.0905472
1966-04-24,0.070592506,0.5,0.0905472
1966-04-25,0.070175494,0.5,0.0905472
1966-04-26,0.069759226,0.5,0.0905472
1966-04-27,0.06934378,0.5,0.0905472
1966-04-28,0.068929287,0.5,0.0905472
1966-04-29,0.068515734,0.5,0.0905472
1966-04-30,0.068103304,0.5,0.0909792
1966-05-01,0.067815206,0.5,0.0909792
1966-05-02,0.067517988,0.5,0.0909792
1966-05-03,0.067221139,0.5,0.0909792
1966-05-04,0.066924776,0.5,0.0909792
1966-05-05,0.066628872,0.5,0.0909792
1966-05-06,0.066333575,0.5,0.0909792
1966-05-07,0.066038845,0.5,0.0909792
1966-05-08,0.065744754,0.5,0.0909792
1966-05-09,0.065451339,0.5,0.0909792
1966-05-10,0.065158654,0.5,0.0909792
1966-05-11,0.064866696,0.5,0.0909792
1966-05-12,0.064575546,0.5,0.0909792
1966-05-13,0.064285098,0.5,0.0909792
1966-05-14,0.063995496,0.5,0.0909792
1966-05-15,0.063706801,0.5,0.0909792
1966-05-16,0.063419036,0.5,0.0909792
1966-05-17,0.063132177,0.5,0.0909792
1966-05-18,0.062846303,0.5,0.0909792
1966-05-19,0.06256136,0.5,0.0909792
1966-05-20,0.062277396,0.5,0.0909792
1966-05-21,0.061994469,0.5,0.0909792
1966-05-22,0.061712539,0.5,0.0909792
1966-05-23,0.061431687,0.5,0.0909792
1966-05-24,0.061151936,0.5,0.0909792
1966-05-25,0.060873275,0.5,0.0909792
1966-05-26,0.060595714,0.5,0.0909792
1966-05-27,0.060319268,0.5,0.0909792
1966-05-28,0.060044005,0.5,0.0909792
1966-05-29,0.059769919,0.5,0.0909792
1966-05-30,0.059496997,0.5,0.0909792
1966-05-31,0.059225269,0.5,0.0922752
1966-06-01,0.059005938,0.5,0.0922752
1966-06-02,0.058789749,0.5,0.0922752
1966-06-03,0.058574798,0.5,0.0922752
1966-06-04,0.058360844,0.5,0.0922752
1966-06-05,0.058148181,0.5,0.0922752
1966-06-06,0.057936752,0.5,0.0922752
1966-06-07,0.057726598,0.5,0.0922752
1966-06-08,0.057517491,0.5,0.0922752
1966-06-09,0.057309514,0.5,0.0922752
1966-06-10,0.057102548,0.5,0.0922752
1966-06-11,0.056896641,0.5,0.0922752
1966-06-12,0.056691849,0.5,0.0922752
1966-06-13,0.056488016,0.5,0.0922752
1966-06-14,0.056285266,0.5,0.0922752
1966-06-15,0.056083375,0.5,0.0922752
1966-06-16,0.055882456,0.5,0.0922752
1966-06-17,0.055682617,0.5,0.0922752
1966-06-18,0.055483796,0.5,0.0922752
1966-06-19,0.055285994,0.5,0.0922752
1966-06-20,0.055088845,0.5,0.0922752
1966-06-21,0.054892587,0.5,0.0922752
1966-06-22,0.05469719,0.5,0.0922752
1966-06-23,0.054502717,0.5,0.0922752
1966-06-24,0.05430909,0.5,0.0922752
1966-06-25,0.054116416,0.5,0.0922752
1966-06-26,0.053924733,0.5,0.0922752
1966-06-27,0.053733993,0.5,0.0922752
1966-06-28,0.053544222,0.5,0.0922752
1966-06-29,0.053355316,0.5,0.0922752
1966-06-30,0.053167363,0.5,0.089424
1966-07-01,0.053034859,0.5,0.089424
1966-07-02,0.052910065,0.5,0.089424
1966-07-03,0.052787115,0.5,0.089424
1966-07-04,0.052665798,0.5,0.089424
1966-07-05,0.052545498,0.5,0.089424
1966-07-06,0.052425779,0.5,0.089424
1966-07-07,0.0523067,0.5,0.089424
1966-07-08,0.052188398,0.5,0.089424
1966-07-09,0.052070791,0.5,0.089424
1966-07-10,0.051953324,0.5,0.089424
1966-07-11,0.051836274,0.5,0.089424
1966-07-12,0.051720044,0.5,0.089424
1966-07-13,0.051604137,0.5,0.089424
1966-07-14,0.051488391,0.5,0.089424
1966-07-15,0.051373333,0.5,0.089424
1966-07-16,0.051259123,0.5,0.089424
1966-07-17,0.051145326,0.5,0.089424
1966-07-18,0.051031929,0.5,0.089424
1966-07-19,0.050918434,0.5,0.089424
1966-07-20,0.050804858,0.5,0.089424
1966-07-21,0.050691777,0.5,0.089424
1966-07-22,0.050578986,0.5,0.089424
1966-07-23,0.050466484,0.5,0.089424
1966-07-24,0.050354605,0.5,0.089424
1966-07-25,0.05024335,0.5,0.089424
1966-07-26,0.050132705,0.5,0.089424
1966-07-27,0.050022271,0.5,0.089424
1966-07-28,0.049912496,0.5,0.089424
1966-07-29,0.049803278,0.5,0.089424
1966-07-30,0.049694719,0.5,0.089424
1966-07-31,0.049586541,0.5,0.0914976
1966-08-01,0.049438335,0.5,0.0914976
1966-08-02,0.049288666,0.5,0.0914976
1966-08-03,0.049138731,0.5,0.0914976
1966-08-04,0.048989469,0.5,0.0914976
1966-08-05,0.048841085,0.5,0.0914976
1966-08-06,0.048693746,0.5,0.0914976
1966-08-07,0.048547435,0.5,0.0914976
1966-08-08,0.048400528,0.5,0.0914976
1966-08-09,0.048254413,0.5,0.0914976
1966-08-10,0.048109182,0.5,0.0914976
1966-08-11,0.047964246,0.5,0.0914976
1966-08-12,0.047819503,0.5,0.0914976
1966-08-13,0.047674672,0.5,0.0914976
1966-08-14,0.047529575,0.5,0.0914976
1966-08-15,0.047383822,0.5,0.0914976
1966-08-16,0.047237652,0.5,0.0914976
1966-08-17,0.047092029,0.5,0.0914976
1966-08-18,0.046947626,0.5,0.0914976
1966-08-19,0.046803713,0.5,0.0914976
1966-08-20,0.046660628,0.5,0.0914976
1966-08-21,0.046518227,0.5,0.0914976
1966-08-22,0.046376574,0.5,0.0914976
1966-08-23,0.046235743,0.5,0.0914976
1966-08-24,0.046095755,0.5,0.0914976
1966-08-25,0.045956646,0.5,0.0914976
1966-08-26,0.045818398,0.5,0.0914976
1966-08-27,0.045680863,0.5,0.0914976
1966-08-28,0.045543956,0.5,0.0914976
1966-08-29,0.045407828,0.5,0.0914976
1966-08-30,0.045272786,0.5,0.0914976
1966-08-31,0.045138439,0.5,0.096336
1966-09-01,0.045022828,0.5,0.096336
1966-09-02,0.044904388,0.5,0.096336
1966-09-03,0.044789678,0.5,0.096336
1966-09-04,0.044678309,0.5,0.096336
1966-09-05,0.04456992,0.5,0.096336
1966-09-06,0.044464182,0.5,0.096336
1966-09-07,0.044360789,0.5,0.096336
1966-09-08,0.044259462,0.5,0.096336
1966-09-09,0.044159942,0.5,0.096336
1966-09-10,0.044061994,0.5,0.096336
1966-09-11,0.043965401,0.5,0.096336
1966-09-12,0.043869966,0.5,0.096336
1966-09-13,0.043775509,0.5,0.096336
1966-09-14,0.043681866,0.5,0.096336
1966-09-15,0.04358889,0.5,0.096336
1966-09-16,0.043496444,0.5,0.096336
1966-09-17,0.04340441,0.5,0.096336
1966-09-18,0.043312676,0.5,0.096336
1966-09-19,0.043221146,0.5,0.096336
1966-09-20,0.043129734,0.5,0.096336
1966-09-21,0.04303836,0.5,0.096336
1966-09-22,0.042946959,0.5,0.096336
1966-09-23,0.042855469,0.5,0.096336
1966-09-24,0.04276384,0.5,0.096336
1966-09-25,0.042672027,0.5,0.096336
1966-09-26,0.042579992,0.5,0.096336
1966-09-27,0.042487703,0.5,0.096336
1966-09-28,0.042395134,0.5,0.096336
1966-09-29,0.042302266,0.5,0.096336
1966-09-30,0.042209081,0.5,0.094176
1966-10-01,0.042035741,0.5,0.094176
1966-10-02,0.041869904,0.5,0.094176
1966-10-03,0.041703442,0.5,0.094176
1966-10-04,0.041536475,0.5,0.094176
1966-10-05,0.04136918,0.5,0.094176
1966-10-06,0.041201648,0.5,0.094176
1966-10-07,0.041033892,0.5,0.094176
1966-10-08,0.040865926,0.5,0.094176
1966-10-09,0.040697931,0.5,0.094176
1966-10-10,0.040529944,0.5,0.094176
1966-10-11,0.040362074,0.5,0.094176
1966-10-12,0.040231255,0.5,0.094176
1966-10-13,0.040193983,0.5,0.094176
1966-10-14,0.040153883,0.5,0.094176
1966-10-15,0.040110419,0.5,0.094176
1966-10-16,0.040063547,0.5,0.094176
1966-10-17,0.040536819,0.5,0.094176
1966-10-18,0.041476282,0.5,0.094176
1966-10-19,0.042327268,0.5,0.094176
1966-10-20,0.043076147,0.5,0.094176
1966-10-21,0.046360444,0.5,0.094176
1966-10-22,0.04925931,0.5,0.094176
1966-10-23,0.051728622,0.5,0.094176
1966-10-24,0.053746801,0.5,0.094176
1966-10-25,0.055532143,0.5,0.094176
1966-10-26,0.057042273,0.5,0.094176
1966-10-27,0.05827637,0.5,0.094176
1966-10-28,0.059328649,0.5,0.094176
1966-10-29,0.060253618,0.5,0.094176
1966-10-30,0.061037132,0.5,0.094176
1966-10-31,0.061688859,0.5,0.0901152
1966-11-01,0.062418814,0.5,0.0901152
1966-11-02,0.062992706,0.5,0.0901152
1966-11-03,0.063446941,0.5,0.0901152
1966-11-04,0.063850355,0.5,0.0901152
1966-11-05,0.064196879,0.5,0.0901152
1966-11-06,0.064494896,0.5,0.0901152
1966-11-07,0.064744498,0.5,0.0901152
1966-11-08,0.064951767,0.5,0.0901152
1966-11-09,0.065121502,0.5,0.0901152
1966-11-10,0.065265161,0.5,0.0901152
1966-11-11,0.065383928,0.5,0.0901152
1966-11-12,0.065478907,0.5,0.0901152
1966-11-13,0.065551091,0.5,0.0901152
1966-11-14,0.06560151,0.5,0.0901152
1966-11-15,0.065631244,0.5,0.0901152
1966-11-16,0.065641337,0.5,0.0901152
1966-11-17,0.066124884,0.5,0.0901152
1966-11-18,0.066507428,0.5,0.0901152
1966-11-19,0.066809429,0.5,0.0901152
1966-11-20,0.067023058,0.5,0.0901152
1966-11-21,0.067174378,0.5,0.0901152
1966-11-22,0.067265158,0.5,0.0901152
1966-11-23,0.067316691,0.5,0.0901152
1966-11-24,0.067324772,0.5,0.0901152
1966-11-25,0.067285689,0.5,0.0901152
1966-11-26,0.067661472,0.5,0.0901152
1966-11-27,0.067941932,0.5,0.0901152
1966-11-28,0.068149827,0.5,0.0901152
1966-11-29,0.068273125,0.5,0.0901152
1966-11-30,0.068326329,0.5,0.0824256
1966-12-01,0.068704564,0.5,0.0824256
1966-12-02,0.069799802,0.5,0.0824256
1966-12-03,0.07075712,0.5,0.0824256
1966-12-04,0.071564437,0.5,0.0824256
1966-12-05,0.073324986,0.5,0.0824256
1966-12-06,0.074760193,0.5,0.0824256
1966-12-07,0.077744862,0.5,0.0824256
1966-12-08,0.080511145,0.5,0.0824256
1966-12-09,0.082971956,0.5,0.0824256
1966-12-10,0.085087728,0.5,0.0824256
1966-12-11,0.086799325,0.5,0.0824256
1966-12-12,0.088148186,0.5,0.0824256
1966-12-13,0.089246403,0.5,0.0824256
1966-12-14,0.091686197,0.5,0.0824256
1966-12-15,0.093824612,0.5,0.0824256
1966-12-16,0.095606561,0.5,0.0824256
1966-12-17,0.097008771,0.5,0.0824256
1966-12-18,0.098053624,0.5,0.0824256
1966-12-19,0.104448329,0.5,0.0824256
1966-12-20,0.10958402,0.5,0.0824256
1966-12-21,0.121320042,0.5,0.0824256
1966-12-22,0.129820903,0.5,0.0824256
1966-12-23,0.136756287,0.5,0.0824256
1966-12-24,0.142525168,0.5,0.0824256
1966-12-25,0.146921685,0.5,0.0824256
1966-12-26,0.150632628,0.5,0.0824256
1966-12-27,0.153534946,0.5,0.0824256
1966-12-28,0.155657804,0.5,0.0824256
1966-12-29,0.157373705,0.5,0.0824256
1966-12-30,0.158876783,0.5,0.0824256
1966-12-31,0.160181295,0.5,0.086832
1967-01-01,0.167681854,0.5,0.086832
1967-01-02,0.173914061,0.5,0.086832
1967-01-03,0.178579004,0.5,0.086832
1967-01-04,0.182291178,0.5,0.086832
1967-01-05,0.185352243,0.5,0.086832
1967-01-06,0.187826984,0.5,0.086832
1967-01-07,0.189721392,0.5,0.086832
1967-01-08,0.191055897,0.5,0.086832
1967-01-09,0.192092565,0.5,0.086832
1967-01-10,0.19293552,0.5,0.086832
1967-01-11,0.193610188,0.5,0.086832
1967-01-12,0.194143617,0.5,0.086832
1967-01-13,0.194578771,0.5,0.086832
1967-01-14,0.194922003,0.5,0.086832
1967-01-15,0.19518354,0.5,0.086832
1967-01-16,0.195361516,0.5,0.086832
1967-01-17,0.198635896,0.5,0.086832
1967-01-18,0.204490648,0.5,0.086832
1967-01-19,0.217422355,0.5,0.086832
1967-01-20,0.228140031,0.5,0.086832
1967-01-21,0.248493308,0.5,0.086832
1967-01-22,0.26254139,0.5,0.086832
1967-01-23,0.272422826,0.5,0.086832
1967-01-24,0.280277756,0.5,0.086832
1967-01-25,0.285982712,0.5,0.086832
1967-01-26,0.290680054,0.5,0.086832
1967-01-27,0.294203247,0.5,0.086832
1967-01-28,0.29672063,0.5,0.086832
1967-01-29,0.298880485,0.5,0.086832
1967-01-30,0.300733853,0.5,0.086832
1967-01-31,0.353605974,0.5,0.09072
1967-02-01,0.378896944,0.5,0.09072
1967-02-02,0.395359519,0.5,0.09072
1967-02-03,0.406834282,0.5,0.09072
1967-02-04,0.415423091,0.5,0.09072
1967-02-05,0.421346692,0.5,0.09072
1967-02-06,0.435993742,0.5,0.09072
1967-02-07,0.46824068,0.5,0.09072
1967-02-08,0.471621186,0.5,0.09072
1967-02-09,0.510061665,0.5,0
1967-02-10,0.514006951,0.5,0
1967-02-11,0.51494008,0.5,0
1967-02-12,0.514674958,0.5,0
1967-02-13,0.531559588,0.5,0
1967-02-14,0.527966189,0.5,0
1967-02-15,0.523972521,0.5,0
1967-02-16,0.520884582,0.5,0
1967-02-17,0.517927597,0.5,0
1967-02-18,0.556503047,0.5,0
1967-02-19,0.553637289,0.5,0
1967-02-20,0.547970253,0.5,0
1967-02-21,0.542948499,0.5,0
1967-02-22,0.538471101,0.5,0
1967-02-23,0.534097182,0.5,0
1967-02-24,0.53116545,0.5,0
1967-02-25,0.528554835,0.5,0
1967-02-26,0.52680977,0.5,0
1967-02-27,0.525859438,0.5,0
1967-02-28,0.524924471,0.5,0
1967-03-01,0.524251556,0.5,0
1967-03-02,0.52467454,0.5,0
1967-03-03,0.525016008,0.5,0
1967-03-04,0.525322452,0.5,0
1967-03-05,0.525562746,0.5,0
1967-03-06,0.525604546,0.5,0
1967-03-07,0.525486542,0.5,0
1967-03-08,0.525229068,0.5,0
1967-03-09,0.525639888,0.5,0
1967-03-10,0.527732888,0.5,0
1967-03-11,0.527046799,0.5,0
1967-03-12,0.526011216,0.5,0
1967-03-13,0.524913238,0.5,0
1967-03-14,0.523659698,0.5,0
1967-03-15,0.522136011,0.5,0
1967-03-16,0.52053527,0.5,0
1967-03-17,0.51885891,0.5,0
1967-03-18,0.517094415,0.5,0
1967-03-19,0.516150015,0.5,0
1967-03-20,0.514005745,0.5,0
1967-03-21,0.511767021,0.5,0
1967-03-22,0.509513886,0.5,0
1967-03-23,0.507170164,0.5,0
1967-03-24,0.504774197,0.5,0
1967-03-25,0.50235449,0.5,0
1967-03-26,0.499950871,0.5,0.093312
1967-03-27,0.497562054,0.5,0.093312
1967-03-28,0.495151218,0.5,0.093312
1967-03-29,0.492696298,0.5,0.093312
1967-03-30,0.490265426,0.5,0.093312
1967-03-31,0.48780448,0.5,0.0905472
1967-04-01,0.487826078,0.5,0.0905472
1967-04-02,0.486099015,0.5,0.0905472
1967-04-03,0.484148552,0.5,0.0905472
1967-04-04,0.482202719,0.5,0.0905472
1967-04-05,0.480056109,0.5,0.0905472
1967-04-06,0.477944695,0.5,0.0905472
1967-04-07,0.475696897,0.5,0.0905472
1967-04-08,0.473491397,0.5,0.0905472
1967-04-09,0.471241055,0.5,0.0905472
1967-04-10,0.468981873,0.5,0.0905472
1967-04-11,0.466683284,0.5,0.0905472
1967-04-12,0.464352422,0.5,0.0905472
1967-04-13,0.462038905,0.5,0.0905472
1967-04-14,0.459761167,0.5,0.0905472
1967-04-15,0.457467859,0.5,0.0905472
1967-04-16,0.455160902,0.5,0.0905472
1967-04-17,0.452847702,0.5,0.0905472
1967-04-18,0.450512278,0.5,0.0905472
1967-04-19,0.448164721,0.5,0.0905472
1967-04-20,0.445797645,0.5,0.0905472
1967-04-21,0.443416842,0.5,0.0905472
1967-04-22,0.441024238,0.5,0.0905472
1967-04-23,0.438614991,0.5,0.0905472
1967-04-24,0.436188805,0.5,0.0905472
1967-04-25,0.433752296,0.5,0.0905472
1967-04-26,0.431305502,0.5,0.0905472
1967-04-27,0.428850775,0.5,0.0905472
1967-04-28,0.426388852,0.5,0.0905472
1967-04-29,0.424009009,0.5,0.0905472
1967-04-30,0.421602258,0.5,0.0909792
1967-05-01,0.419887906,0.5,0.0909792
1967-05-02,0.418118147,0.5,0.0909792
1967-05-03,0.416321882,0.5,0.0909792
1967-05-04,0.414511187,0.5,0.0909792
1967-05-05,0.412680812,0.5,0.0909792
1967-05-06,0.410836567,0.5,0.0909792
1967-05-07,0.408976595,0.5,0.0909792
1967-05-08,0.407099678,0.5,0.0909792
