,catchment3,catchment4,catchment5,catchment6,catchment_1,catchment_2
451,[0.0354793],0,[0.02083446],[0.0210332],[0.02344471],[0.03634316]
452,[0.04653429],0,[0.02732636],[0.02758678],[0.03074974],[0.04766692]
453,[0.04930217],0,[0.02895178],[0.02922761],[0.03257873],[0.05050204]
454,0,0,0,0,0,0
455,0,0,0,0,0,0
456,0,0,0,0,0,0
457,[0.01623381],0,[0.00953306],[0.0096237],[0.01072714],[0.01662858]
458,[0.04258076],0,[0.02500491],[0.02524265],[0.02813694],[0.04361621]
459,[0.0589373],0,[0.03461003],[0.03493912],[0.03894516],[0.06037046]
460,[0.06627],0,[0.03891604],[0.0392861],[0.04379053],[0.06788145]
461,[0.04118538],0,[0.02418526],[0.02441608],[0.02721503],[0.04218649]
462,0,0,0,0,0,0
463,0,0,0,0,0,0
464,0,0,0,0,0,0
465,0,0,0,0,0,0
466,0,0,0,0,0,0
467,0,0,0,0,0,0
468,[0.02613936],0,[0.01534992],[0.01549588],[0.01727261],[0.02677499]
469,[0.07194546],0,[0.04224883],[0.04265057],[0.0475408],[0.07369497]
470,[0.10513334],0,[0.06173788],[0.06232493],[0.06947099],[0.10768989]
471,[0.12690874],0,[0.07452514],[0.0752338],[0.08385997],[0.12999484]
472,[0.15725735],0,[0.0923469],[0.09322503],[0.10391404],[0.16108147]
473,[0.1951492],0,[0.11459828],[0.11568801],[0.12895257],[0.19989473]
474,[0.22092483],0,[0.12973459],[0.13096828],[0.14598484],[0.22629714]
475,[0.23537152],0,[0.13821819],[0.13953255],[0.15553108],[0.24109514]
476,[0.23910226],0,[0.14040901],[0.1417442],[0.15799631],[0.24491657]
477,[0.233993],0,[0.13740868],[0.13871534],[0.15462016],[0.23968306]
478,[0.18946034],0,[0.11125714],[0.11231582],[0.12519348],[0.1940678]
479,[0.13241531],0,[0.07775862],[0.078499],[0.08749881],[0.13563578]
480,[0.07320604],0,[0.04298914],[0.04339767],[0.04837402],[0.07498673]
481,[0.01112193],0,[0.00653126],[0.00659336],[0.00734981],[0.01139329]
482,0,0,0,0,0,0
483,0,0,0,0,0,0
484,0,0,0,0,0,0
485,0,0,0,0,0,0
486,0,0,0,0,0,0
487,0,0,0,0,0,0
488,0,0,0,0,0,0
489,0,0,0,0,0,0
490,0,0,0,0,0,0
491,0,0,0,0,0,0
492,0,0,0,0,0,0
493,0,0,0,0,0,0
494,0,0,0,0,0,0
495,0,0,0,0,0,0
496,0,0,0,0,0,0
497,[0.00776943],0,[0.0045625],[0.00460586],[0.00513399],[0.00795841]
498,[0.04106881],0,[0.02411704],[0.02434632],[0.02713788],[0.04206758]
499,[0.08370076],0,[0.04915196],[0.04961929],[0.05530859],[0.08573623]
500,[0.11155375],0,[0.06550817],[0.066131],[0.07371354],[0.11426652]
501,[0.12900296],0,[0.07575493],[0.07647516],[0.08524378],[0.13214002]
502,[0.13994939],0,[0.08218304],[0.08296435],[0.09247704],[0.14335259]
503,[0.14622614],0,[0.08586896],[0.08668528],[0.09662465],[0.14978197]
504,[0.14815793],0,[0.08700338],[0.08783046],[0.09790115],[0.15176074]
505,[0.14637152],0,[0.08595433],[0.08677141],[0.09672068],[0.14993087]
506,[0.1414774],0,[0.08308034],[0.08387006],[0.09348668],[0.14491775]
507,[0.11064218],0,[0.06497286],[0.06558956],[0.07311063],[0.11333207]
508,[0.07840093],0,[0.04603957],[0.04647717],[0.05180682],[0.08030768]
509,[0.05927641],0,[0.03480899],[0.03513963],[0.03916917],[0.06071801]
510,[0.02929935],0,[0.01720615],[0.01736947],[0.0193611],[0.03001263]
511,[0.0039793],0,[0.00233673],[0.00235879],[0.00262922],[0.00407566]
512,[0.01108851],0,[0.00651152],[0.00657327],[0.00732694],[0.0113578]
513,[0.02332798],0,[0.01369897],[0.01382905],[0.01541468],[0.02389497]
514,[0.03122202],0,[0.01833462],[0.01850877],[0.02063099],[0.03198101]
515,[0.03546023],0,[0.02082345],[0.02102125],[0.02343159],[0.03632234]
516,0,0,0,0,0,0
517,0,0,0,0,0,0
518,0,0,0,0,0,0
519,[0.00314771],0,[0.00184846],[0.00186602],[0.00207997],[0.00322426]
520,[0.00834885],0,[0.00490277],[0.00494934],[0.00551683],[0.00855188]
521,[0.01165399],0,[0.00684367],[0.00690867],[0.00770084],[0.01193738]
522,[0.01337089],0,[0.00785188],[0.00792644],[0.00883534],[0.013696]
523,[0.01382866],0,[0.00812069],[0.00819776],[0.0091378],[0.01416486]
524,[0.01349366],0,[0.00792395],[0.00799915],[0.00891642],[0.0138217]
525,[0.00227836],0,[0.00133834],[0.00135087],[0.00150538],[0.00233384]
526,0,0,0,0,0,0
527,0,0,0,0,0,0
528,[0.00315925],0,[0.00185522],[0.00187284],[0.00208759],[0.00323608]
529,[0.00860006],0,[0.00505025],[0.00509823],[0.0056828],[0.00880919]
530,[0.01234916],0,[0.00725185],[0.00732074],[0.00816013],[0.01264945]
531,[0.01452308],0,[0.00852844],[0.00860947],[0.00959663],[0.01487626]
532,[0.0154622],0,[0.00907995],[0.00916621],[0.0102172],[0.01583828]
533,[0.01557509],0,[0.00914628],[0.00923314],[0.01029181],[0.01595399]
534,[0.02089006],0,[0.0122674],[0.01238393],[0.01380388],[0.02139822]
535,[0.02996257],0,[0.01759507],[0.01776226],[0.01979888],[0.03069133]
536,[0.03602441],0,[0.02115479],[0.02135583],[0.02380448],[0.03690059]
537,[0.04007208],0,[0.02353174],[0.02375537],[0.02647915],[0.04104671]
538,[0.04250529],0,[0.02496061],[0.02519781],[0.02808699],[0.04353908]
539,[0.04342831],0,[0.02550264],[0.02574499],[0.0286969],[0.04448452]
540,[0.04301789],0,[0.0252616],[0.02550165],[0.02842567],[0.04406408]
541,[0.03954906],0,[0.02322439],[0.0234444],[0.02613377],[0.04051109]
542,[0.02127706],0,[0.01249435],[0.01261238],[0.01405953],[0.02179422]
543,[0.00885092],0,[0.00519782],[0.00524678],[0.00584824],[0.00906591]
544,0,0,0,0,0,0
545,0,0,0,0,0,0
546,0,0,0,0,0,0
547,[0.00044074],0,[0.00025881],[0.00026127],[0.00029122],[0.00045144]
548,[0.00106014],0,[0.00062251],[0.00062846],[0.00070048],[0.00108588]
549,[0.00125353],0,[0.00073608],[0.00074313],[0.00082826],[0.00128398]
550,0,0,0,0,0,0
551,0,0,0,0,0,0
552,0,0,0,0,0,0
553,0,0,0,0,0,0
554,0,0,0,0,0,0
555,0,0,0,0,0,0
556,0,0,0,0,0,0
557,0,0,0,0,0,0
558,0,0,0,0,0,0
559,0,0,0,0,0,0
560,0,0,0,0,0,0
561,0,0,0,0,0,0
562,0,0,0,0,0,0
563,0,0,0,0,0,0
564,0,0,0,0,0,0
565,0,0,0,0,0,0
566,0,0,0,0,0,0
567,0,0,0,0,0,0
568,0,0,0,0,0,0
569,0,0,0,0,0,0
570,0,0,0,0,0,0
571,0,0,0,0,0,0
572,0,0,0,0,0,0
573,0,0,0,0,0,0
574,0,0,0,0,0,0
575,0,0,0,0,0,0
576,0,0,0,0,0,0
577,0,0,0,0,0,0
578,0,0,0,0,0,0
579,0,0,0,0,0,0
580,0,0,0,0,0,0
581,0,0,0,0,0,0
582,[0.00035459],0,[0.00020822],[0.0002102],[0.00023431],[0.00036318]
583,[0.00098174],0,[0.0005765],[0.00058197],[0.00064876],[0.00100556]
584,[0.00148346],0,[0.00087113],[0.00087939],[0.00098032],[0.00151949]
585,[0.00188283],0,[0.00110564],[0.00111614],[0.00124423],[0.00192855]
586,[0.00218893],0,[0.0012854],[0.00129758],[0.00144653],[0.00224209]
587,[0.00242152],0,[0.00142201],[0.0014355],[0.00160026],[0.00248036]
588,[0.00258195],0,[0.00151624],[0.00153064],[0.00170629],[0.00264472]
589,[0.00268764],0,[0.00157831],[0.00159331],[0.00177613],[0.00275298]
590,[0.00274869],0,[0.00161416],[0.00162952],[0.00181649],[0.00281552]
591,[0.00276696],0,[0.00162488],[0.00164035],[0.00182857],[0.00283422]
592,[0.00274891],0,[0.00161427],[0.00162964],[0.00181664],[0.0028157]
593,[0.002694],0,[0.00158202],[0.00159707],[0.00178034],[0.00275942]
594,[0.00259657],0,[0.00152481],[0.0015393],[0.00171596],[0.0026596]
595,[0.00236201],0,[0.00138681],[0.00140001],[0.00156123],[0.00241881]
596,[0.00191116],0,[0.00112287],[0.00113289],[0.00126331],[0.00195754]
597,[0.00154182],0,[0.00090583],[0.00091451],[0.00101987],[0.00157998]
598,[0.00116905],0,[0.00068616],[0.00069272],[0.00077259],[0.00119688]
599,[0.00073826],0,[0.00043367],[0.00043822],[0.00048883],[0.00075627]
600,[0.0010171],0,[0.00059742],[0.00060347],[0.00067303],[0.00104187]
601,[0.00155216],0,[0.00091164],[0.00092061],[0.00102654],[0.00158995]
602,[0.00195717],0,[0.00114948],[0.00116066],[0.00129411],[0.00200484]
603,[0.0022511],0,[0.00132207],[0.00133485],[0.00148828],[0.00230593]
604,[0.00246188],0,[0.00144581],[0.00145976],[0.00162749],[0.00252182]
605,[0.00260626],0,[0.00153059],[0.00154533],[0.00172282],[0.00266968]
606,[0.00268745],0,[0.00157827],[0.00159343],[0.00177642],[0.00275282]
607,[0.00397202],0,[0.00233262],[0.00235493],[0.00262521],[0.00406861]
608,[0.00617948],0,[0.00362893],[0.00366352],[0.00408384],[0.00632972]
609,[0.0078376],0,[0.00460263],[0.00464645],[0.00517946],[0.00802815]
610,[0.00909866],0,[0.00534315],[0.00539402],[0.00601271],[0.00931986]
611,[0.00997441],0,[0.00585743],[0.00591319],[0.00659138],[0.01021691]
612,[0.01049772],0,[0.00616473],[0.0062234],[0.00693714],[0.01075292]
613,[0.01074738],0,[0.00631133],[0.0063714],[0.00710207],[0.01100862]
614,[0.01079078],0,[0.00633683],[0.00639713],[0.00713073],[0.0110531]
615,[0.01071817],0,[0.0062942],[0.00635409],[0.00708273],[0.01097875]
616,[0.01055369],0,[0.0061976],[0.00625656],[0.00697402],[0.01081029]
617,[0.01031393],0,[0.00605678],[0.00611439],[0.00681556],[0.0105647]
618,[0.00999473],0,[0.00586932],[0.00592515],[0.0066046],[0.01023772]
619,[0.00957514],0,[0.00562293],[0.00567643],[0.00632734],[0.00980795]
620,[0.00697961],0,[0.00409908],[0.00413809],[0.00461236],[0.0071496]
621,[0.00557005],0,[0.00327075],[0.00330192],[0.00368086],[0.00570458]
622,[0.00414504],0,[0.00243413],[0.002457],[0.00273866],[0.00424588]
623,[0.00219907],0,[0.00129144],[0.0013039],[0.00145354],[0.00225276]
624,[0.00098557],0,[0.00057906],[0.00058416],[0.00065134],[0.00100962]
625,[0.00013096],0,[7.66794856e-05],[7.73107007e-05],[8.63761088e-05],[0.00013359]
626,0,0,0,0,0,0
627,0,0,0,0,0,0
628,0,0,0,0,0,0
629,0,0,0,0,0,0
630,0,0,0,0,0,0
631,0,0,0,0,0,0
632,0,0,0,0,0,0
633,0,0,0,0,0,0
634,0,0,0,0,0,0
635,0,0,0,0,0,0
636,0,0,0,0,0,0
637,0,0,0,0,0,0
638,[0.00035553],0,[0.00020881],[0.00021077],[0.00023497],[0.00036421]
639,[0.0010178],0,[0.00059776],[0.00060339],[0.00067264],[0.00104265]
640,[0.00158213],0,[0.00092915],[0.00093797],[0.00104558],[0.00162075]
641,[0.00205375],0,[0.00120612],[0.00121758],[0.00135723],[0.00210387]
642,[0.00244428],0,[0.00143546],[0.00144908],[0.00161529],[0.00250389]
643,[0.00275757],0,[0.00161946],[0.0016348],[0.00182233],[0.00282484]
644,[0.00300101],0,[0.00176245],[0.00177912],[0.00198322],[0.00307424]
645,[0.00318421],0,[0.00187005],[0.00188772],[0.00210429],[0.0032619]
646,[0.00330709],0,[0.00194223],[0.00196056],[0.00218549],[0.00338777]
647,[0.00337325],0,[0.0019811],[0.00199981],[0.00222922],[0.00345556]
648,[0.00339955],0,[0.00199657],[0.00201543],[0.00224662],[0.00348253]
649,[0.0033993],0,[0.00199644],[0.0020153],[0.00224647],[0.00348231]
650,[0.00336357],0,[0.00197545],[0.00199414],[0.00222286],[0.00344573]
651,[0.00329148],0,[0.00193312],[0.00195141],[0.00217523],[0.00337191]
652,[0.00319741],0,[0.00187789],[0.00189561],[0.00211308],[0.00327556]
653,[0.00308792],0,[0.0018136],[0.00183069],[0.00204073],[0.00316342]
654,[0.00296473],0,[0.00174125],[0.00175764],[0.00195932],[0.0030372]
655,[0.00273757],0,[0.00160827],[0.00162336],[0.0018097],[0.00280467]
656,[0.00218623],0,[0.0012844],[0.00129621],[0.00144543],[0.00224071]
657,[0.00186548],0,[0.00109635],[0.00110673],[0.00123332],[0.00191218]
658,[0.00158603],0,[0.00093202],[0.00094019],[0.00104867],[0.00162535]
659,[0.00131803],0,[0.00077422],[0.00078199],[0.00087156],[0.00135117]
660,[0.00074501],0,[0.0004373],[0.00044131],[0.00049271],[0.00076301]
661,[0.0003927],0,[0.00023095],[0.00023307],[0.00026],[0.00040306]
662,[0.00016752],0,[9.8095957e-05],[9.84279759e-05],[0.00011053],[0.00017062]
663,0,0,0,0,0,0
664,0,0,0,0,0,0
665,0,0,0,0,0,0
666,0,0,0,0,0,0
667,0,0,0,0,0,0
668,0,0,0,0,0,0
669,[4.523688e-05],0,[2.655666e-05],[2.678832e-05],[2.988414e-05],[4.6332e-05]
670,[0.00012167],0,[7.1433414e-05],[7.2063108e-05],[8.0409186e-05],[0.00012463]
671,[0.00017766],0,[0.00010432],[0.00010525],[0.00011745],[0.00018199]
672,[0.00021845],0,[0.00012827],[0.00012941],[0.00014441],[0.00022377]
673,[0.00024231],0,[0.00014227],[0.00014355],[0.00016019],[0.00024823]
674,[0.00025458],0,[0.0001495],[0.00015081],[0.00016832],[0.00026084]
675,[0.00025665],0,[0.00015074],[0.00015204],[0.0001697],[0.000263]
676,[0.00016667],0,[9.78142966e-05],[9.83157128e-05],[0.0001098],[0.00017012]
677,0,0,0,0,0,0
678,0,0,0,0,0,0
679,0,0,0,0,0,0
680,0,0,0,0,0,0
681,0,0,0,0,0,0
682,0,0,0,0,0,0
683,0,0,0,0,0,0
684,0,0,0,0,0,0
685,0,0,0,0,0,0
686,0,0,0,0,0,0
687,0,0,0,0,0,0
688,0,0,0,0,0,0
689,0,0,0,0,0,0
690,0,0,0,0,0,0
691,0,0,0,0,0,0
692,0,0,0,0,0,0
693,[0.00060324],0,[0.00035423],[0.00035762],[0.0003986],[0.0006179]
694,[0.00172002],0,[0.00101002],[0.0010197],[0.00113655],[0.00176186]
695,[0.00267478],0,[0.00157066],[0.00158572],[0.00176744],[0.00273986]
696,[0.00348788],0,[0.00204811],[0.00206774],[0.00230473],[0.00357273]
697,[0.00416702],0,[0.00244691],[0.00247035],[0.00275351],[0.0042684]
698,[0.00472659],0,[0.0027755],[0.00280206],[0.00312325],[0.00484158]
699,[0.00517111],0,[0.00303654],[0.00306559],[0.00341698],[0.00529692]
700,[0.00532613],0,[0.00312756],[0.00315751],[0.00351941],[0.00545569]
701,[0.00523574],0,[0.00307446],[0.00310393],[0.00345968],[0.00536308]
702,[0.0051084],0,[0.00299966],[0.00302845],[0.00337554],[0.00523262]
703,[0.00495144],0,[0.00290749],[0.00293542],[0.00327183],[0.00507186]
704,[0.00477114],0,[0.00280162],[0.00282856],[0.0031527],[0.0048872]
705,[0.00456212],0,[0.00267889],[0.00270468],[0.00301459],[0.00467311]
706,[0.00413835],0,[0.00243033],[0.00245346],[0.00273503],[0.0042396]
707,[0.00367703],0,[0.00215887],[0.00218084],[0.0024298],[0.00376732]
708,[0.00297089],0,[0.00174429],[0.00176179],[0.00196377],[0.00304403]
709,[0.00233712],0,[0.00137235],[0.0013856],[0.00154463],[0.00239481]
710,[0.00168534],0,[0.00098867],[0.00099874],[0.00111359],[0.00172583]
711,[0.00123631],0,[0.00072527],[0.0007323],[0.00081614],[0.00126635]
712,[0.00092683],0,[0.00054411],[0.00054995],[0.00061275],[0.00094863]
713,[0.00045087],0,[0.00026419],[0.00026721],[0.00029738],[0.00046146]
714,0,0,0,0,0,0
715,0,0,0,0,0,0
716,0,0,0,0,0,0
717,0,0,0,0,0,0
718,0,0,0,0,0,0
719,0,0,0,0,0,0
720,0,0,0,0,0,0
721,0,0,0,0,0,0
722,0,0,0,0,0,0
723,0,0,0,0,0,0
724,0,0,0,0,0,0
725,0,0,0,0,0,0
726,0,0,0,0,0,0
727,0,0,0,0,0,0
728,0,0,0,0,0,0
729,[0.00052281],0,[0.00030703],[0.00030996],[0.00034549],[0.00053556]
730,[0.00204767],0,[0.00120251],[0.00121397],[0.00135314],[0.00209755]
731,[0.00387505],0,[0.00227561],[0.00229731],[0.00256069],[0.00396942]
732,[0.0088611],0,[0.00520361],[0.00525318],[0.00585547],[0.00907675]
733,[0.01627053],0,[0.0095547],[0.00964565],[0.01075158],[0.01666637]
734,[0.03964426],0,[0.02328057],[0.02350206],[0.02619673],[0.04060852]
735,[0.07420636],0,[0.04357664],[0.04399112],[0.04903502],[0.0760111]
736,[0.09892327],0,[0.05809126],[0.05864379],[0.06536771],[0.1013291]
737,[0.11569003],0,[0.06793728],[0.06858346],[0.07644703],[0.11850361]
738,[0.12570229],0,[0.07381684],[0.07451892],[0.08306303],[0.12875936]
739,[0.13062132],0,[0.07670545],[0.07743499],[0.08631346],[0.133798]
740,[0.13216184],0,[0.07761007],[0.07834822],[0.08733139],[0.13537595]
741,[0.13133098],0,[0.07712216],[0.07785567],[0.08678237],[0.13452488]
742,[0.12818179],0,[0.07527285],[0.07598876],[0.08470141],[0.13129909]
743,[0.12333807],0,[0.07242845],[0.0731173],[0.08150073],[0.12633756]
744,[0.10213424],0,[0.0599763],[0.06054738],[0.06748927],[0.10461834]
745,[0.1392154],0,[0.08175167],[0.08252975],[0.09199212],[0.14260122]
746,[0.2031906],0,[0.11932013],[0.1204554],[0.13426625],[0.20813212]
747,[0.24235431],0,[0.14231844],[0.14367235],[0.16014521],[0.24824815]
748,[0.26552439],0,[0.15592476],[0.15740799],[0.17545577],[0.27198164]
749,[0.33112503],0,[0.19444774],[0.19629721],[0.21880396],[0.33917748]
750,[0.43015722],0,[0.25260286],[0.25500526],[0.28424336],[0.44061785]
751,[0.49759734],0,[0.29220602],[0.29498498],[0.32880707],[0.50969791]
752,[0.53763549],0,[0.31571782],[0.31872033],[0.35526388],[0.55070968]
753,[0.55421851],0,[0.32545597],[0.32855105],[0.36622179],[0.56769597]
754,[0.55079686],0,[0.32344667],[0.32652262],[0.36396081],[0.5641911]
755,[0.53489433],0,[0.31410817],[0.31709529],[0.3534526],[0.54790184]
756,[0.51252978],0,[0.30097494],[0.30383717],[0.33867434],[0.52499341]
757,[0.38165753],0,[0.22412267],[0.22625401],[0.25219552],[0.39093927]
758,[0.25950448],0,[0.15239009],[0.15383951],[0.17147855],[0.265816]
759,[0.13025447],0,[0.07648986],[0.07721731],[0.086071],[0.13342248]
760,[0.43228079],0,[0.25385002],[0.25626396],[0.28564674],[0.44279322]
761,[0.73263216],0,[0.4302266],[0.43431766],[0.48411569],[0.75044825]
762,[0.71518602],0,[0.41998163],[0.42397526],[0.47258745],[0.73257781]
763,[0.67178207],0,[0.39449374],[0.39824514],[0.44390703],[0.6881187]
764,[0.70096253],0,[0.41162948],[0.4155438],[0.46318911],[0.71800869]
765,[1.19157974],0,[0.69973658],[0.70639042],[0.7873836],[1.22055628]
766,[1.8503178],0,[1.08656993],[1.09690208],[1.22267051],[1.89531294]
767,[2.15036768],0,[1.26276937],[1.27477697],[1.42094014],[2.20265908]
768,[2.25084619],0,[1.32177374],[1.33434239],[1.48733519],[2.30558088]
769,[2.24370584],0,[1.31758066],[1.33010944],[1.48261689],[2.29826687]
770,[1.61802915],0,[0.95016251],[0.95919701],[1.06917657],[1.65737525]
771,[1.15441021],0,[0.67790881],[0.68435441],[0.76282168],[1.18248217]
772,[0.62055595],0,[0.36441238],[0.36787793],[0.41005683],[0.63564637]
773,[0.24924994],0,[0.14636774],[0.14775956],[0.16470143],[0.2553101]
774,[0.01863533],0,[0.0109439],[0.01104886],[0.01231487],[0.01908957]
775,0,0,0,0,0,0
776,0,0,0,0,0,0
777,0,0,0,0,0,0
778,0,0,0,0,0,0
779,0,0,0,0,0,0
780,0,0,0,0,0,0
781,0,0,0,0,0,0
782,0,0,0,0,0,0
783,0,0,0,0,0,0
784,[0.00660673],0,[0.00387969],[0.00391659],[0.00436563],[0.00676736]
785,[0.01740451],0,[0.01022052],[0.01031771],[0.01150067],[0.01782765]
786,[0.02318677],0,[0.01361607],[0.01374554],[0.01532151],[0.0237505]
787,[0.02473934],0,[0.01452779],[0.01466594],[0.0163474],[0.02534081]
788,[0.00282054],0,[0.00165585],[0.00167283],[0.00186304],[0.00288809]
789,0,0,0,0,0,0
790,0,0,0,0,0,0
791,[0.00769627],0,[0.00451954],[0.0045625],[0.00508565],[0.00788345]
792,[0.01970813],0,[0.01157335],[0.01168337],[0.01302301],[0.02018746]
793,[0.02603974],0,[0.01529152],[0.01543686],[0.01720691],[0.0266731]
794,[0.0283807],0,[0.01666624],[0.01682461],[0.01875381],[0.02907101]
795,[0.02812201],0,[0.01651434],[0.01667126],[0.01858289],[0.02880602]
796,0,0,0,0,0,0
797,0,0,0,0,0,0
798,0,0,0,0,0,0
799,[0.02235654],0,[0.01312853],[0.01325337],[0.01477298],[0.02290022]
800,[0.06037988],0,[0.03545715],[0.0357943],[0.03989842],[0.06184823]
801,[0.08750031],0,[0.05138321],[0.05187179],[0.05781935],[0.08962821]
802,[0.10625905],0,[0.06239897],[0.06299231],[0.07021495],[0.10884317]
803,[0.11744173],0,[0.0689658],[0.0696216],[0.07760436],[0.12029783]
804,[0.17463576],0,[0.10255209],[0.10352726],[0.11539757],[0.1788827]
805,[0.26651468],0,[0.15650654],[0.15799474],[0.17611019],[0.27299589]
806,[0.3298565],0,[0.19370303],[0.1955449],[0.21796579],[0.33787803]
807,[0.36941355],0,[0.21693229],[0.21899505],[0.24410469],[0.37839705]
808,[0.42843643],0,[0.25159253],[0.2539849],[0.28310639],[0.43885524]
809,[0.50306677],0,[0.29541801],[0.2982271],[0.33242131],[0.51530039]
810,[0.5494195],0,[0.32263793],[0.32570581],[0.36305068],[0.56278031]
811,[0.5717351],0,[0.3357424],[0.33893488],[0.37779658],[0.58563858]
812,[0.5736134],0,[0.33684538],[0.34004836],[0.37903774],[0.58756254]
813,[0.55763614],0,[0.32746297],[0.33057675],[0.36848014],[0.57119674]
814,[0.45643676],0,[0.26803538],[0.27058384],[0.30160912],[0.46753682]
815,[0.34861423],0,[0.20471804],[0.20666481],[0.2303608],[0.35709288]
816,[0.20241679],0,[0.11886579],[0.11999581],[0.13375446],[0.20733946]
817,[0.09440991],0,[0.05544049],[0.05596729],[0.06238558],[0.09670583]
818,0,0,0,0,0,0
819,0,0,0,0,0,0
820,0,0,0,0,0,0
821,0,0,0,0,0,0
822,0,0,0,0,0,0
823,0,0,0,0,0,0
824,0,0,0,0,0,0
825,0,0,0,0,0,0
826,0,0,0,0,0,0
827,0,0,0,0,0,0
828,[0.0028714],0,[0.00168619],[0.00170222],[0.0018974],[0.00294126]
829,[0.00774818],0,[0.00455],[0.00459328],[0.00511993],[0.00793667]
830,[0.01110236],0,[0.0065197],[0.00658173],[0.00733634],[0.01137244]
831,[0.01327116],0,[0.0077933],[0.00786743],[0.00876944],[0.01359396]
832,[0.01457733],0,[0.00856034],[0.00864175],[0.00963252],[0.01493188]
833,[0.02211803],0,[0.0129885],[0.01311202],[0.01461533],[0.02265596]
834,[0.05686938],0,[0.0333957],[0.03371325],[0.03757865],[0.0582524]
835,[0.10411816],0,[0.0611418],[0.06172318],[0.06880011],[0.10665015]
836,[0.13654384],0,[0.08018325],[0.08094571],[0.09022663],[0.13986432]
837,[0.22091732],0,[0.12973022],[0.1309638],[0.14597972],[0.22628952]
838,[0.48715336],0,[0.28607311],[0.28879331],[0.32190562],[0.49899972]
839,[0.79272442],0,[0.46551486],[0.46994135],[0.52382369],[0.8120015]
840,[0.96206988],0,[0.56496027],[0.57033237],[0.63572534],[0.98546501]
841,[1.04139792],0,[0.61154439],[0.61735944],[0.68814446],[1.06672208]
842,[1.06446614],0,[0.62509085],[0.6310347],[0.70338771],[1.09035127]
843,[1.05331394],0,[0.61854189],[0.62442347],[0.69601847],[1.0789279]
844,[1.0140693],0,[0.59549609],[0.60115853],[0.67008603],[1.03872893]
845,[0.81006105],0,[0.47569514],[0.48021819],[0.53527905],[0.8297596]
846,[0.82112442],0,[0.48219195],[0.48677679],[0.54258963],[0.84109199]
847,[0.8593474],0,[0.50463781],[0.50943612],[0.56784699],[0.88024445]
848,[1.28620846],0,[0.75530518],[0.76248705],[0.84991219],[1.3174856]
849,[2.32655498],0,[1.36623212],[1.37922317],[1.53736196],[2.3831305]
850,[3.25791375],0,[1.91315774],[1.93134941],[2.15279382],[3.33713738]
851,[3.65365181],0,[2.14554863],[2.16595007],[2.4142933],[3.74249872]
852,[3.71709085],0,[2.18280221],[2.20355789],[2.45621315],[3.80748042]
853,[1.07950092],0,[0.63391964],[0.63994861],[0.7133232],[1.10575266]
854,[0.63177716],0,[0.3710017],[0.37452972],[0.4174717],[0.64714075]
855,[0.15354951],0,[0.09016954],[0.09102765],[0.10146411],[0.15728386]
856,0,0,0,0,0,0
857,0,0,0,0,0,0
858,0,0,0,0,0,0
859,0,0,0,0,0,0
860,0,0,0,0,0,0
861,0,0,0,0,0,0
862,0,0,0,0,0,0
863,0,0,0,0,0,0
864,0,0,0,0,0,0
865,0,0,0,0,0,0
866,0,0,0,0,0,0
867,0,0,0,0,0,0
868,0,0,0,0,0,0
869,0,0,0,0,0,0
870,0,0,0,0,0,0
871,0,0,0,0,0,0
872,[0.00348307],0,[0.00204535],[0.00206479],[0.00230154],[0.00356771]
873,[0.00941041],0,[0.00552602],[0.00557856],[0.00621821],[0.00963908]
874,[0.01335737],0,[0.00784377],[0.00791836],[0.00882629],[0.01368199]
875,[0.01547544],0,[0.00908758],[0.00917397],[0.01022588],[0.01585158]
876,[0.01592069],0,[0.00934905],[0.00943791],[0.01052009],[0.01630764]
877,[0.01909519],0,[0.01121321],[0.01131982],[0.01261775],[0.01955931]
878,[0.02483413],0,[0.01458333],[0.01472195],[0.01640998],[0.0254378]
879,[0.02868673],0,[0.01684571],[0.01700584],[0.01895574],[0.02938409]
880,[0.03072295],0,[0.01804146],[0.01821295],[0.02030124],[0.03146984]
881,[0.0435381],0,[0.02556695],[0.02580996],[0.02876934],[0.04459661]
882,[0.06317308],0,[0.03709726],[0.03744988],[0.04174391],[0.06470904]
