Date,WRYM,Pywr
1974-12-24,350.32999,
1974-12-25,350.32999,
1974-12-26,350.32999,
1974-12-27,350.32999,
1974-12-28,350.32999,
1974-12-29,350.32999,
1974-12-30,350.32999,
1974-12-31,350.32999,
1975-01-01,350.32999,
1975-01-02,350.32999,
1975-01-03,350.32999,
1975-01-04,350.32999,
1975-01-05,350.32999,
1975-01-06,350.32999,
1975-01-07,350.32999,
1975-01-08,350.32999,
1975-01-09,350.32999,
1975-01-10,350.32999,
1975-01-11,350.32999,
1975-01-12,350.32999,
1975-01-13,350.32999,
1975-01-14,350.32999,
1975-01-15,350.32999,
1975-01-16,350.32999,
1975-01-17,350.32999,
1975-01-18,350.32999,
1975-01-19,350.32999,
1975-01-20,350.32999,
1975-01-21,350.32999,
1975-01-22,350.32999,
1975-01-23,350.32999,
1975-01-24,350.32999,
1975-01-25,350.32999,
1975-01-26,350.32999,
1975-01-27,350.32999,
1975-01-28,350.32999,
1975-01-29,350.32999,
1975-01-30,350.32999,
1975-01-31,350.32999,
1975-02-01,350.32999,
1975-02-02,350.32999,
1975-02-03,350.32999,
1975-02-04,350.32999,
1975-02-05,350.32999,
1975-02-06,350.32999,
1975-02-07,350.32999,
1975-02-08,350.32999,
1975-02-09,350.32999,
1975-02-10,350.32999,
1975-02-11,350.32999,
1975-02-12,350.32999,
1975-02-13,350.32999,
1975-02-14,350.32999,
1975-02-15,350.32999,
1975-02-16,350.32999,
1975-02-17,350.32999,
1975-02-18,350.32999,
1975-02-19,350.32999,
1975-02-20,350.32999,
1975-02-21,350.32999,
1975-02-22,350.32999,
1975-02-23,350.32999,
1975-02-24,350.32999,
1975-02-25,350.32999,
1975-02-26,350.32999,
1975-02-27,350.32999,
1975-02-28,350.32999,
1975-03-01,350.32999,
1975-03-02,350.32999,
1975-03-03,350.32999,
1975-03-04,350.32999,
1975-03-05,350.32999,
1975-03-06,350.32999,
1975-03-07,350.32999,
1975-03-08,350.32999,
1975-03-09,350.32999,
1975-03-10,350.32999,
1975-03-11,350.32999,
1975-03-12,350.32999,
1975-03-13,350.32999,
1975-03-14,350.32999,
1975-03-15,350.32999,
1975-03-16,350.32999,
1975-03-17,350.32999,
1975-03-18,350.32999,
1975-03-19,350.32999,
1975-03-20,350.32999,
1975-03-21,350.32999,
1975-03-22,350.32999,
1975-03-23,350.32999,
1975-03-24,350.32999,
1975-03-25,350.32999,
1975-03-26,350.32999,
1975-03-27,350.32999,
1975-03-28,350.32999,
1975-03-29,350.32999,
1975-03-30,350.32999,
1975-03-31,350.32999,
1975-04-01,350.32999,
1975-04-02,350.32999,
1975-04-03,350.32999,
1975-04-04,350.32999,
1975-04-05,350.32999,
1975-04-06,350.32999,
1975-04-07,350.32999,
1975-04-08,350.32999,
1975-04-09,350.32999,
1975-04-10,350.32999,
1975-04-11,350.32999,
1975-04-12,350.32999,
1975-04-13,350.32999,
1975-04-14,350.32999,
1975-04-15,350.32999,
1975-04-16,350.32999,
1975-04-17,350.32999,
1975-04-18,350.32999,
1975-04-19,350.32999,
1975-04-20,350.32999,
1975-04-21,350.32999,
1975-04-22,350.32999,
1975-04-23,350.32999,
1975-04-24,350.32999,
1975-04-25,350.32999,
1975-04-26,350.32999,
1975-04-27,350.32999,
1975-04-28,350.32999,
1975-04-29,350.32999,
1975-04-30,350.32999,
1975-05-01,350.32999,
1975-05-02,350.32999,
1975-05-03,350.32999,
1975-05-04,350.32999,
1975-05-05,350.32999,
1975-05-06,350.32999,
1975-05-07,350.32999,
1975-05-08,350.32999,
1975-05-09,350.32999,
1975-05-10,350.32999,
1975-05-11,350.32999,
1975-05-12,350.32999,
1975-05-13,350.32999,
1975-05-14,350.32999,
1975-05-15,350.32999,
1975-05-16,350.32999,
1975-05-17,350.32999,
1975-05-18,350.32999,
1975-05-19,350.32999,
1975-05-20,350.32999,
1975-05-21,350.32999,
1975-05-22,350.32999,
1975-05-23,350.32999,
1975-05-24,350.32999,
1975-05-25,350.32999,
1975-05-26,350.32999,
1975-05-27,350.32999,
1975-05-28,350.32999,
1975-05-29,350.32999,
1975-05-30,350.32999,
1975-05-31,350.32999,
1975-06-01,350.32999,
1975-06-02,350.32999,
1975-06-03,350.32999,
1975-06-04,350.32999,
1975-06-05,350.32999,
1975-06-06,350.32999,
1975-06-07,350.32999,
1975-06-08,350.32999,
1975-06-09,350.32999,
1975-06-10,350.32999,
1975-06-11,350.32999,
1975-06-12,350.32999,
1975-06-13,350.32999,
1975-06-14,350.32999,
1975-06-15,350.32999,
1975-06-16,350.32999,
1975-06-17,350.32999,
1975-06-18,350.32999,
1975-06-19,350.32999,
1975-06-20,350.32999,
1975-06-21,350.32999,
1975-06-22,350.32999,
1975-06-23,350.32999,
1975-06-24,350.32999,
1975-06-25,350.32999,
1975-06-26,350.32999,
1975-06-27,350.32999,
1975-06-28,350.32999,
1975-06-29,350.32999,
1975-06-30,350.32999,
1975-07-01,350.32999,
1975-07-02,350.32999,
1975-07-03,350.32999,
1975-07-04,350.32999,
1975-07-05,350.32999,
1975-07-06,350.32999,
1975-07-07,350.32999,
1975-07-08,350.32999,
1975-07-09,350.32999,
1975-07-10,350.32999,
1975-07-11,350.32999,
1975-07-12,350.32999,
1975-07-13,350.32999,
1975-07-14,350.32999,
1975-07-15,350.32999,
1975-07-16,350.32999,
1975-07-17,350.32999,
1975-07-18,350.32999,
1975-07-19,350.32999,
1975-07-20,350.32999,
1975-07-21,350.32999,
1975-07-22,350.32999,
1975-07-23,350.32999,
1975-07-24,350.32999,
1975-07-25,350.32999,
1975-07-26,350.32999,
1975-07-27,350.32999,
1975-07-28,350.32999,
1975-07-29,350.32999,
1975-07-30,350.32999,
1975-07-31,350.32999,
1975-08-01,349.694,
1975-08-02,349.694,
1975-08-03,349.694,
1975-08-04,349.694,
1975-08-05,349.694,
1975-08-06,349.694,
1975-08-07,349.694,
1975-08-08,349.694,
1975-08-09,349.694,
1975-08-10,349.694,
1975-08-11,349.694,
1975-08-12,349.694,
1975-08-13,349.694,
1975-08-14,349.694,
1975-08-15,349.694,
1975-08-16,349.694,
1975-08-17,349.694,
1975-08-18,349.694,
1975-08-19,349.694,
1975-08-20,349.694,
1975-08-21,349.694,
1975-08-22,349.694,
1975-08-23,349.694,
1975-08-24,349.694,
1975-08-25,349.694,
1975-08-26,349.694,
1975-08-27,349.694,
1975-08-28,349.694,
1975-08-29,349.694,
1975-08-30,349.694,
1975-08-31,349.694,
1975-09-01,337.51001,
1975-09-02,337.51001,
1975-09-03,337.51001,
1975-09-04,337.51001,
1975-09-05,337.51001,
1975-09-06,337.51001,
1975-09-07,337.51001,
1975-09-08,337.51001,
1975-09-09,337.51001,
1975-09-10,337.51001,
1975-09-11,337.51001,
1975-09-12,337.51001,
1975-09-13,337.51001,
1975-09-14,337.51001,
1975-09-15,337.51001,
1975-09-16,337.51001,
1975-09-17,337.51001,
1975-09-18,337.51001,
1975-09-19,337.51001,
1975-09-20,337.51001,
1975-09-21,337.51001,
1975-09-22,337.51001,
1975-09-23,337.51001,
1975-09-24,337.51001,
1975-09-25,337.51001,
1975-09-26,337.51001,
1975-09-27,337.51001,
1975-09-28,337.51001,
1975-09-29,337.51001,
1975-09-30,337.51001,
1975-10-01,327.772,
1975-10-02,327.772,
1975-10-03,327.772,
1975-10-04,327.772,
1975-10-05,327.772,
1975-10-06,327.772,
1975-10-07,327.772,
1975-10-08,327.772,
1975-10-09,327.772,
1975-10-10,327.772,
1975-10-11,327.772,
1975-10-12,327.772,
1975-10-13,327.772,
1975-10-14,327.772,
1975-10-15,327.772,
1975-10-16,327.772,
1975-10-17,327.772,
1975-10-18,327.772,
1975-10-19,327.772,
1975-10-20,327.772,
1975-10-21,327.772,
1975-10-22,327.772,
1975-10-23,327.772,
1975-10-24,327.772,
1975-10-25,327.772,
1975-10-26,327.772,
1975-10-27,327.772,
1975-10-28,327.772,
1975-10-29,327.772,
1975-10-30,327.772,
1975-10-31,327.772,
1975-11-01,350.32999,
1975-11-02,350.32999,
1975-11-03,350.32999,
1975-11-04,350.32999,
1975-11-05,350.32999,
1975-11-06,350.32999,
1975-11-07,350.32999,
1975-11-08,350.32999,
1975-11-09,350.32999,
1975-11-10,350.32999,
1975-11-11,350.32999,
1975-11-12,350.32999,
1975-11-13,350.32999,
1975-11-14,350.32999,
1975-11-15,350.32999,
1975-11-16,350.32999,
1975-11-17,350.32999,
1975-11-18,350.32999,
1975-11-19,350.32999,
1975-11-20,350.32999,
1975-11-21,350.32999,
1975-11-22,350.32999,
1975-11-23,350.32999,
1975-11-24,350.32999,
1975-11-25,350.32999,
1975-11-26,350.32999,
1975-11-27,350.32999,
1975-11-28,350.32999,
1975-11-29,350.32999,
1975-11-30,350.32999,
1975-12-01,350.32999,
1975-12-02,350.32999,
1975-12-03,350.32999,
1975-12-04,350.32999,
1975-12-05,350.32999,
1975-12-06,350.32999,
1975-12-07,350.32999,
1975-12-08,350.32999,
1975-12-09,350.32999,
1975-12-10,350.32999,
1975-12-11,350.32999,
1975-12-12,350.32999,
1975-12-13,350.32999,
1975-12-14,350.32999,
1975-12-15,350.32999,
1975-12-16,350.32999,
1975-12-17,350.32999,
1975-12-18,350.32999,
1975-12-19,350.32999,
1975-12-20,350.32999,
1975-12-21,350.32999,
1975-12-22,350.32999,
1975-12-23,350.32999,
1975-12-24,350.32999,
1975-12-25,350.32999,
1975-12-26,350.32999,
1975-12-27,350.32999,
1975-12-28,350.32999,
1975-12-29,350.32999,
1975-12-30,350.32999,
1975-12-31,350.32999,
1976-01-01,350.32999,
1976-01-02,350.32999,
1976-01-03,350.32999,
1976-01-04,350.32999,
1976-01-05,350.32999,
1976-01-06,350.32999,
1976-01-07,350.32999,
1976-01-08,350.32999,
1976-01-09,350.32999,
1976-01-10,350.32999,
1976-01-11,350.32999,
1976-01-12,350.32999,
1976-01-13,350.32999,
1976-01-14,350.32999,
1976-01-15,350.32999,
1976-01-16,350.32999,
1976-01-17,350.32999,
1976-01-18,350.32999,
1976-01-19,350.32999,
1976-01-20,350.32999,
1976-01-21,350.32999,
1976-01-22,350.32999,
1976-01-23,350.32999,
1976-01-24,350.32999,
1976-01-25,350.32999,
1976-01-26,350.32999,
1976-01-27,350.32999,
1976-01-28,350.32999,
1976-01-29,350.32999,
1976-01-30,350.32999,
1976-01-31,350.32999,
1976-02-01,350.32999,
1976-02-02,350.32999,
1976-02-03,350.32999,
1976-02-04,350.32999,
1976-02-05,350.32999,
1976-02-06,350.32999,
1976-02-07,350.32999,
1976-02-08,350.32999,
1976-02-09,350.32999,
1976-02-10,350.32999,
1976-02-11,350.32999,
1976-02-12,350.32999,
1976-02-13,350.32999,
1976-02-14,350.32999,
1976-02-15,350.32999,
1976-02-16,350.32999,
1976-02-17,350.32999,
1976-02-18,350.32999,
1976-02-19,350.32999,
1976-02-20,350.32999,
1976-02-21,350.32999,
1976-02-22,350.32999,
1976-02-23,350.32999,
1976-02-24,350.32999,
1976-02-25,350.32999,
1976-02-26,350.32999,
1976-02-27,350.32999,
1976-02-28,350.32999,
1976-02-29,350.32999,
1976-03-01,350.32999,
1976-03-02,350.32999,
1976-03-03,350.32999,
1976-03-04,350.32999,
1976-03-05,350.32999,
1976-03-06,350.32999,
1976-03-07,350.32999,
1976-03-08,350.32999,
1976-03-09,350.32999,
1976-03-10,350.32999,
1976-03-11,350.32999,
1976-03-12,350.32999,
1976-03-13,350.32999,
1976-03-14,350.32999,
1976-03-15,350.32999,
1976-03-16,350.32999,
1976-03-17,350.32999,
1976-03-18,350.32999,
1976-03-19,350.32999,
1976-03-20,350.32999,
1976-03-21,350.32999,
1976-03-22,350.32999,
1976-03-23,350.32999,
1976-03-24,350.32999,
1976-03-25,350.32999,
1976-03-26,350.32999,
1976-03-27,350.32999,
1976-03-28,350.32999,
1976-03-29,350.32999,
1976-03-30,350.32999,
1976-03-31,350.32999,
1976-04-01,350.32999,
1976-04-02,350.32999,
1976-04-03,350.32999,
1976-04-04,350.32999,
1976-04-05,350.32999,
1976-04-06,350.32999,
1976-04-07,350.32999,
1976-04-08,350.32999,
1976-04-09,350.32999,
1976-04-10,350.32999,
1976-04-11,350.32999,
1976-04-12,350.32999,
1976-04-13,350.32999,
1976-04-14,350.32999,
1976-04-15,350.32999,
1976-04-16,350.32999,
1976-04-17,350.32999,
1976-04-18,350.32999,
1976-04-19,350.32999,
1976-04-20,350.32999,
1976-04-21,350.32999,
1976-04-22,350.32999,
1976-04-23,350.32999,
1976-04-24,350.32999,
1976-04-25,350.32999,
1976-04-26,350.32999,
1976-04-27,350.32999,
1976-04-28,350.32999,
1976-04-29,350.32999,
1976-04-30,350.32999,
1976-05-01,350.32999,
1976-05-02,350.32999,
1976-05-03,350.32999,
1976-05-04,350.32999,
1976-05-05,350.32999,
1976-05-06,350.32999,
1976-05-07,350.32999,
1976-05-08,350.32999,
1976-05-09,350.32999,
1976-05-10,350.32999,
1976-05-11,350.32999,
1976-05-12,350.32999,
1976-05-13,350.32999,
1976-05-14,350.32999,
1976-05-15,350.32999,
1976-05-16,350.32999,
1976-05-17,350.32999,
1976-05-18,350.32999,
1976-05-19,350.32999,
1976-05-20,350.32999,
1976-05-21,350.32999,
1976-05-22,350.32999,
1976-05-23,350.32999,
1976-05-24,350.32999,
1976-05-25,350.32999,
1976-05-26,350.32999,
1976-05-27,350.32999,
1976-05-28,350.32999,
1976-05-29,350.32999,
1976-05-30,350.32999,
1976-05-31,350.32999,
1976-06-01,350.32999,
1976-06-02,350.32999,
1976-06-03,350.32999,
1976-06-04,350.32999,
1976-06-05,350.32999,
1976-06-06,350.32999,
1976-06-07,350.32999,
1976-06-08,350.32999,
1976-06-09,350.32999,
1976-06-10,350.32999,
1976-06-11,350.32999,
1976-06-12,350.32999,
1976-06-13,350.32999,
1976-06-14,350.32999,
1976-06-15,350.32999,
1976-06-16,350.32999,
1976-06-17,350.32999,
1976-06-18,350.32999,
1976-06-19,350.32999,
1976-06-20,350.32999,
1976-06-21,350.32999,
1976-06-22,350.32999,
1976-06-23,350.32999,
1976-06-24,350.32999,
1976-06-25,350.32999,
1976-06-26,350.32999,
1976-06-27,350.32999,
1976-06-28,350.32999,
1976-06-29,350.32999,
1976-06-30,350.32999,
1976-07-01,350.32999,
1976-07-02,350.32999,
1976-07-03,350.32999,
1976-07-04,350.32999,
1976-07-05,350.32999,
1976-07-06,350.32999,
1976-07-07,350.32999,
1976-07-08,350.32999,
1976-07-09,350.32999,
1976-07-10,350.32999,
1976-07-11,350.32999,
1976-07-12,350.32999,
1976-07-13,350.32999,
1976-07-14,350.32999,
1976-07-15,350.32999,
1976-07-16,350.32999,
1976-07-17,350.32999,
1976-07-18,350.32999,
1976-07-19,350.32999,
1976-07-20,350.32999,
1976-07-21,350.32999,
1976-07-22,350.32999,
1976-07-23,350.32999,
1976-07-24,350.32999,
1976-07-25,350.32999,
1976-07-26,350.32999,
1976-07-27,350.32999,
1976-07-28,350.32999,
1976-07-29,350.32999,
1976-07-30,350.32999,
1976-07-31,350.32999,
1976-08-01,350.32999,
1976-08-02,350.32999,
1976-08-03,350.32999,
1976-08-04,350.32999,
1976-08-05,350.32999,
1976-08-06,350.32999,
1976-08-07,350.32999,
1976-08-08,350.32999,
1976-08-09,350.32999,
1976-08-10,350.32999,
1976-08-11,350.32999,
1976-08-12,350.32999,
1976-08-13,350.32999,
1976-08-14,350.32999,
1976-08-15,350.32999,
1976-08-16,350.32999,
1976-08-17,350.32999,
1976-08-18,350.32999,
1976-08-19,350.32999,
1976-08-20,350.32999,
1976-08-21,350.32999,
1976-08-22,350.32999,
1976-08-23,350.32999,
1976-08-24,350.32999,
1976-08-25,350.32999,
1976-08-26,350.32999,
1976-08-27,350.32999,
1976-08-28,350.32999,
1976-08-29,350.32999,
1976-08-30,350.32999,
1976-08-31,350.32999,
1976-09-01,349.168,
1976-09-02,349.168,
1976-09-03,349.168,
1976-09-04,349.168,
1976-09-05,349.168,
1976-09-06,349.168,
1976-09-07,349.168,
1976-09-08,349.168,
1976-09-09,349.168,
1976-09-10,349.168,
1976-09-11,349.168,
1976-09-12,349.168,
1976-09-13,349.168,
1976-09-14,349.168,
1976-09-15,349.168,
1976-09-16,349.168,
1976-09-17,349.168,
1976-09-18,349.168,
1976-09-19,349.168,
1976-09-20,349.168,
1976-09-21,349.168,
1976-09-22,349.168,
1976-09-23,349.168,
1976-09-24,349.168,
1976-09-25,349.168,
1976-09-26,349.168,
1976-09-27,349.168,
1976-09-28,349.168,
1976-09-29,349.168,
1976-09-30,349.168,
1976-10-01,347.258,
1976-10-02,347.258,
1976-10-03,347.258,
1976-10-04,347.258,
1976-10-05,347.258,
1976-10-06,347.258,
1976-10-07,347.258,
1976-10-08,347.258,
1976-10-09,347.258,
1976-10-10,347.258,
1976-10-11,347.258,
1976-10-12,347.258,
1976-10-13,347.258,
1976-10-14,347.258,
1976-10-15,347.258,
1976-10-16,347.258,
1976-10-17,347.258,
1976-10-18,347.258,
1976-10-19,347.258,
1976-10-20,347.258,
1976-10-21,347.258,
1976-10-22,347.258,
1976-10-23,347.258,
1976-10-24,347.258,
1976-10-25,347.258,
1976-10-26,347.258,
1976-10-27,347.258,
1976-10-28,347.258,
1976-10-29,347.258,
1976-10-30,347.258,
1976-10-31,347.258,
1976-11-01,350.32999,
1976-11-02,350.32999,
1976-11-03,350.32999,
1976-11-04,350.32999,
1976-11-05,350.32999,
1976-11-06,350.32999,
1976-11-07,350.32999,
1976-11-08,350.32999,
1976-11-09,350.32999,
1976-11-10,350.32999,
1976-11-11,350.32999,
1976-11-12,350.32999,
1976-11-13,350.32999,
1976-11-14,350.32999,
1976-11-15,350.32999,
1976-11-16,350.32999,
1976-11-17,350.32999,
1976-11-18,350.32999,
1976-11-19,350.32999,
1976-11-20,350.32999,
1976-11-21,350.32999,
1976-11-22,350.32999,
1976-11-23,350.32999,
1976-11-24,350.32999,
1976-11-25,350.32999,
1976-11-26,350.32999,
1976-11-27,350.32999,
1976-11-28,350.32999,
1976-11-29,350.32999,
1976-11-30,350.32999,
1976-12-01,350.32999,
1976-12-02,350.32999,
1976-12-03,350.32999,
1976-12-04,350.32999,
1976-12-05,350.32999,
1976-12-06,350.32999,
1976-12-07,350.32999,
1976-12-08,350.32999,
1976-12-09,350.32999,
1976-12-10,350.32999,
1976-12-11,350.32999,
1976-12-12,350.32999,
1976-12-13,350.32999,
1976-12-14,350.32999,
1976-12-15,350.32999,
1976-12-16,350.32999,
1976-12-17,350.32999,
1976-12-18,350.32999,
1976-12-19,350.32999,
1976-12-20,350.32999,
1976-12-21,350.32999,
1976-12-22,350.32999,
1976-12-23,350.32999,
1976-12-24,350.32999,
1976-12-25,350.32999,
1976-12-26,350.32999,
1976-12-27,350.32999,
1976-12-28,350.32999,
1976-12-29,350.32999,
1976-12-30,350.32999,
1976-12-31,350.32999,
1977-01-01,350.32999,
1977-01-02,350.32999,
1977-01-03,350.32999,
1977-01-04,350.32999,
1977-01-05,350.32999,
1977-01-06,350.32999,
1977-01-07,350.32999,
1977-01-08,350.32999,
1977-01-09,350.32999,
1977-01-10,350.32999,
1977-01-11,350.32999,
1977-01-12,350.32999,
1977-01-13,350.32999,
1977-01-14,350.32999,
1977-01-15,350.32999,
1977-01-16,350.32999,
1977-01-17,350.32999,
1977-01-18,350.32999,
1977-01-19,350.32999,
1977-01-20,350.32999,
1977-01-21,350.32999,
1977-01-22,350.32999,
1977-01-23,350.32999,
1977-01-24,350.32999,
1977-01-25,350.32999,
1977-01-26,350.32999,
1977-01-27,350.32999,
1977-01-28,350.32999,
1977-01-29,350.32999,
1977-01-30,350.32999,
1977-01-31,350.32999,
1977-02-01,350.32999,
1977-02-02,350.32999,
1977-02-03,350.32999,
1977-02-04,350.32999,
1977-02-05,350.32999,
1977-02-06,350.32999,
1977-02-07,350.32999,
1977-02-08,350.32999,
1977-02-09,350.32999,
1977-02-10,350.32999,
1977-02-11,350.32999,
1977-02-12,350.32999,
1977-02-13,350.32999,
1977-02-14,350.32999,
1977-02-15,350.32999,
1977-02-16,350.32999,
1977-02-17,350.32999,
1977-02-18,350.32999,
1977-02-19,350.32999,
1977-02-20,350.32999,
1977-02-21,350.32999,
1977-02-22,350.32999,
1977-02-23,350.32999,
1977-02-24,350.32999,
1977-02-25,350.32999,
1977-02-26,350.32999,
1977-02-27,350.32999,
1977-02-28,350.32999,
1977-03-01,350.32999,
1977-03-02,350.32999,
1977-03-03,350.32999,
1977-03-04,350.32999,
1977-03-05,350.32999,
1977-03-06,350.32999,
1977-03-07,350.32999,
1977-03-08,350.32999,
1977-03-09,350.32999,
1977-03-10,350.32999,
1977-03-11,350.32999,
1977-03-12,350.32999,
1977-03-13,350.32999,
1977-03-14,350.32999,
1977-03-15,350.32999,
1977-03-16,350.32999,
1977-03-17,350.32999,
1977-03-18,350.32999,
1977-03-19,350.32999,
1977-03-20,350.32999,
1977-03-21,350.32999,
1977-03-22,350.32999,
1977-03-23,350.32999,
1977-03-24,350.32999,
1977-03-25,350.32999,
1977-03-26,350.32999,
1977-03-27,350.32999,
1977-03-28,350.32999,
1977-03-29,350.32999,
1977-03-30,350.32999,
1977-03-31,350.32999,
1977-04-01,350.32999,
1977-04-02,350.32999,
1977-04-03,350.32999,
1977-04-04,350.32999,
1977-04-05,350.32999,
1977-04-06,350.32999,
1977-04-07,350.32999,
1977-04-08,350.32999,
1977-04-09,350.32999,
1977-04-10,350.32999,
1977-04-11,350.32999,
1977-04-12,350.32999,
1977-04-13,350.32999,
1977-04-14,350.32999,
1977-04-15,350.32999,
1977-04-16,350.32999,
1977-04-17,350.32999,
1977-04-18,350.32999,
1977-04-19,350.32999,
1977-04-20,350.32999,
1977-04-21,350.32999,
1977-04-22,350.32999,
1977-04-23,350.32999,
1977-04-24,350.32999,
1977-04-25,350.32999,
1977-04-26,350.32999,
1977-04-27,350.32999,
1977-04-28,350.32999,
1977-04-29,350.32999,
1977-04-30,350.32999,
1977-05-01,350.32999,
1977-05-02,350.32999,
1977-05-03,350.32999,
1977-05-04,350.32999,
1977-05-05,350.32999,
1977-05-06,350.32999,
1977-05-07,350.32999,
1977-05-08,350.32999,
1977-05-09,350.32999,
1977-05-10,350.32999,
1977-05-11,350.32999,
1977-05-12,350.32999,
1977-05-13,350.32999,
1977-05-14,350.32999,
1977-05-15,350.32999,
1977-05-16,350.32999,
1977-05-17,350.32999,
1977-05-18,350.32999,
1977-05-19,350.32999,
1977-05-20,350.32999,
1977-05-21,350.32999,
1977-05-22,350.32999,
1977-05-23,350.32999,
1977-05-24,350.32999,
1977-05-25,350.32999,
1977-05-26,350.32999,
1977-05-27,350.32999,
1977-05-28,350.32999,
1977-05-29,350.32999,
1977-05-30,350.32999,
1977-05-31,350.32999,
1977-06-01,350.32999,
1977-06-02,350.32999,
1977-06-03,350.32999,
1977-06-04,350.32999,
1977-06-05,350.32999,
1977-06-06,350.32999,
1977-06-07,350.32999,
1977-06-08,350.32999,
1977-06-09,350.32999,
1977-06-10,350.32999,
1977-06-11,350.32999,
1977-06-12,350.32999,
1977-06-13,350.32999,
1977-06-14,350.32999,
1977-06-15,350.32999,
1977-06-16,350.32999,
1977-06-17,350.32999,
1977-06-18,350.32999,
1977-06-19,350.32999,
1977-06-20,350.32999,
1977-06-21,350.32999,
1977-06-22,350.32999,
1977-06-23,350.32999,
1977-06-24,350.32999,
1977-06-25,350.32999,
1977-06-26,350.32999,
1977-06-27,350.32999,
1977-06-28,350.32999,
1977-06-29,350.32999,
1977-06-30,350.32999,
1977-07-01,349.401,
1977-07-02,349.401,
1977-07-03,349.401,
1977-07-04,349.401,
1977-07-05,349.401,
1977-07-06,349.401,
1977-07-07,349.401,
1977-07-08,349.401,
1977-07-09,349.401,
1977-07-10,349.401,
1977-07-11,349.401,
1977-07-12,349.401,
1977-07-13,349.401,
1977-07-14,349.401,
1977-07-15,349.401,
1977-07-16,349.401,
1977-07-17,349.401,
1977-07-18,349.401,
1977-07-19,349.401,
1977-07-20,349.401,
1977-07-21,349.401,
1977-07-22,349.401,
1977-07-23,349.401,
1977-07-24,349.401,
1977-07-25,349.401,
1977-07-26,349.401,
1977-07-27,349.401,
1977-07-28,349.401,
1977-07-29,349.401,
1977-07-30,349.401,
1977-07-31,349.401,
1977-08-01,335.48499,
1977-08-02,335.48499,
1977-08-03,335.48499,
1977-08-04,335.48499,
1977-08-05,335.48499,
1977-08-06,335.48499,
1977-08-07,335.48499,
1977-08-08,335.48499,
1977-08-09,335.48499,
1977-08-10,335.48499,
1977-08-11,335.48499,
1977-08-12,335.48499,
1977-08-13,335.48499,
1977-08-14,335.48499,
1977-08-15,335.48499,
1977-08-16,335.48499,
1977-08-17,335.48499,
1977-08-18,335.48499,
1977-08-19,335.48499,
1977-08-20,335.48499,
1977-08-21,335.48499,
1977-08-22,335.48499,
1977-08-23,335.48499,
1977-08-24,335.48499,
1977-08-25,335.48499,
1977-08-26,335.48499,
1977-08-27,335.48499,
1977-08-28,335.48499,
1977-08-29,335.48499,
1977-08-30,335.48499,
1977-08-31,335.48499,
1977-09-01,320.62701,
1977-09-02,320.62701,
1977-09-03,320.62701,
1977-09-04,320.62701,
1977-09-05,320.62701,
1977-09-06,320.62701,
1977-09-07,320.62701,
1977-09-08,320.62701,
1977-09-09,320.62701,
1977-09-10,320.62701,
1977-09-11,320.62701,
1977-09-12,320.62701,
1977-09-13,320.62701,
1977-09-14,320.62701,
1977-09-15,320.62701,
1977-09-16,320.62701,
1977-09-17,320.62701,
1977-09-18,320.62701,
1977-09-19,320.62701,
1977-09-20,320.62701,
1977-09-21,320.62701,
1977-09-22,320.62701,
1977-09-23,320.62701,
1977-09-24,320.62701,
1977-09-25,320.62701,
1977-09-26,320.62701,
1977-09-27,320.62701,
1977-09-28,320.62701,
1977-09-29,320.62701,
1977-09-30,320.62701,
1977-10-01,307.73401,
1977-10-02,307.73401,
1977-10-03,307.73401,
1977-10-04,307.73401,
1977-10-05,307.73401,
1977-10-06,307.73401,
1977-10-07,307.73401,
1977-10-08,307.73401,
1977-10-09,307.73401,
1977-10-10,307.73401,
1977-10-11,307.73401,
1977-10-12,307.73401,
1977-10-13,307.73401,
1977-10-14,307.73401,
1977-10-15,307.73401,
1977-10-16,307.73401,
1977-10-17,307.73401,
1977-10-18,307.73401,
1977-10-19,307.73401,
1977-10-20,307.73401,
1977-10-21,307.73401,
1977-10-22,307.73401,
1977-10-23,307.73401,
1977-10-24,307.73401,
1977-10-25,307.73401,
1977-10-26,307.73401,
1977-10-27,307.73401,
1977-10-28,307.73401,
1977-10-29,307.73401,
1977-10-30,307.73401,
1977-10-31,307.73401,
1977-11-01,306.465,
1977-11-02,306.465,
1977-11-03,306.465,
1977-11-04,306.465,
1977-11-05,306.465,
1977-11-06,306.465,
1977-11-07,306.465,
1977-11-08,306.465,
1977-11-09,306.465,
1977-11-10,306.465,
1977-11-11,306.465,
1977-11-12,306.465,
1977-11-13,306.465,
1977-11-14,306.465,
1977-11-15,306.465,
1977-11-16,306.465,
1977-11-17,306.465,
1977-11-18,306.465,
1977-11-19,306.465,
1977-11-20,306.465,
1977-11-21,306.465,
1977-11-22,306.465,
1977-11-23,306.465,
1977-11-24,306.465,
1977-11-25,306.465,
1977-11-26,306.465,
1977-11-27,306.465,
1977-11-28,306.465,
1977-11-29,306.465,
1977-11-30,306.465,
1977-12-01,315.55899,
1977-12-02,315.55899,
1977-12-03,315.55899,
1977-12-04,315.55899,
1977-12-05,315.55899,
1977-12-06,315.55899,
1977-12-07,315.55899,
1977-12-08,315.55899,
1977-12-09,315.55899,
1977-12-10,315.55899,
1977-12-11,315.55899,
1977-12-12,315.55899,
1977-12-13,315.55899,
1977-12-14,315.55899,
1977-12-15,315.55899,
1977-12-16,315.55899,
1977-12-17,315.55899,
